YEAR,MONTH_NAME,BEGIN_DAY,BEGIN_DATE_TIME,TIME_OF_DAY,DAMAGE_PROPERTY,EVENT_TYPE,STATE,TOR_F_SCALE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,EVENT_NARRATIVE
2024,January,24,2024-01-24 08:15:00,08:15:00,2000,Flood,MISSISSIPPI,,FLOWOOD,32.295,-90.087,Many ditches were overflowing and ponding was observed on portions of US Highway 80.
2024,January,24,2024-01-24 10:00:00,10:00:00,1000,Flash Flood,MISSISSIPPI,,FLOWOOD,32.292,-90.0904,Fox Hall Road was closed due to flash flooding along parts of the road.
2024,January,24,2024-01-24 09:04:00,09:04:00,1000,Flood,MISSISSIPPI,,GREENFIELD,32.28,-90.07,Many ditches were overflowing and fields had standing water near the the airport.
2024,January,24,2024-01-24 09:00:00,09:00:00,1000,Flash Flood,MISSISSIPPI,,PEARSON,32.262,-90.1324,Flooding occurred across the roadway on S Pearson Road near Grand at Pearl Apartments.
2024,February,11,2024-02-11 06:20:00,06:20:00,1000,Hail,TEXAS,,ATHENS,32.21,-95.84,Local media received a picture of 1.5 inch hail from Athens.
2024,February,11,2024-02-11 17:13:00,17:13:00,150000,Hail,MISSISSIPPI,,GRANGE HALL,32.192,-90.835,Hail up to 2 inches in diameter fell along Dudley Road.
2024,January,24,2024-01-24 07:15:00,07:15:00,1000,Flash Flood,MISSISSIPPI,,PINE GROVE,32.14,-90.33,Water was across the road with culverts flooding over driveways near the corner of Old Jackson Road and Ford Road.
2024,January,9,2024-01-09 13:43:00,13:43:00,100000,Tornado,GEORGIA,EF1,HAGAN,32.1399,-81.9121,"An official NWS storm survey confirmed a EF-1 tornado in Evans County. The tornado began in a very rural portion of southern Evans County near Bay Branch Church Road where it snapped one small tree and uprooted another. The tornado then continued toward the northeast where it snapped and uprooted more than a dozen pecan trees just north of County Road 43. The tornado strength was estimated to be EF-1 at this point, with maximum winds of 95 to 100 mph. The tornado continued to periodically snap and uproot trees as it moved near the intersection of County Road 43 and Level Road, and then near the intersection of Cleve Hagan and Perry Roads. As the tornado moved across the marshy area of Bull Creek, it seemed to increase in intensity. Once it reached just east of Perry Road and north of Bull Creek, it snapped and uprooted dozens of mostly pine trees across a large wooded area of a private residence. In this area it also uplifted the roof of a steel outbuilding and destroyed the garage door. Maximum wind speeds in this area were estimated to be near 100 mph. The tornado continued northeast, crossing near the intersection of Frances Road and Deer Run Trail, where it destroyed a small wooden storage building. The tornado ended in a filed on the east side of Deer Run Trail where it destroyed a pivot irrigation system."
2024,January,9,2024-01-09 12:35:00,12:35:00,3000,Thunderstorm Wind,GEORGIA,,SPRING HILL,32.08,-82.75,A few trees down along Springhill Rd SSE of Alamo.
2024,February,11,2024-02-11 21:30:00,21:30:00,1000,Flash Flood,MISSISSIPPI,,MANCURE,32.0526,-90.3347,Portions of Old Highway 51 at the Hinds-Copiah county line were flooded with 6 inches of water.
2024,February,11,2024-02-11 17:11:00,17:11:00,50000,Hail,MISSISSIPPI,,GALLOWAY,32.05,-90.96,Hail up to the size of golf balls fell in the Shiloh Community.
2024,February,11,2024-02-11 21:30:00,21:30:00,1000,Flash Flood,MISSISSIPPI,,CRYSTAL SPGS,32.0495,-90.3371,Portions of Old Highway 51 at the Hinds-Copiah county line were flooded with 6 inches of water.
2024,February,11,2024-02-11 05:35:00,05:35:00,5000,Hail,TEXAS,,CORSICANA MUNI ARPT,32.03,-96.37,Emergency manager reported golf ball sized hail in Mildred.
2024,February,12,2024-02-12 02:25:00,02:25:00,25000,Flash Flood,MISSISSIPPI,,ARCHUSA SPGS,32.03,-88.73,Floodwaters entered a building along S Railroad Ave.
2024,January,25,2024-01-25 11:15:00,11:15:00,2000,Thunderstorm Wind,MISSISSIPPI,,CHANCELLOR,32.03,-88.63,Trees were blown down on Highway 511.
2024,January,9,2024-01-09 12:30:00,12:30:00,3000,Thunderstorm Wind,GEORGIA,,SPRING HILL,32.026,-82.7523,A few trees down along Farmers Rd SE of Scotland.
2024,January,25,2024-01-25 09:04:00,09:04:00,20000,Thunderstorm Wind,MISSISSIPPI,,CRYSTAL SPGS,31.98,-90.36,A tree was uprooted and fell on a house in Crystal Springs.
2024,January,8,2024-01-08 23:25:00,23:25:00,1000,Flash Flood,MISSISSIPPI,,BAY SPGS,31.98,-89.29,The intersection of MS Highways 15 and 18 was flooded.
2024,January,24,2024-01-24 10:15:00,10:15:00,5000,Flash Flood,MISSISSIPPI,,HARRISVILLE,31.97,-90.05,"MS Highway 540 was flooded with water across the roadway, and MS Highway 43 was flooded over in three locations."
2024,January,9,2024-01-09 00:25:00,00:25:00,1000,Thunderstorm Wind,MISSISSIPPI,,LAKE COMO,31.97,-89.172,"During continued heavy rain across the area, a large tree was blown down onto CR 27 near MS Highway 528."
2024,January,24,2024-01-24 11:15:00,11:15:00,1000,Flash Flood,MISSISSIPPI,,MERIT,31.92,-89.92,Hwy 43 flooded in 3 locations with water across the roadway.
2024,January,24,2024-01-24 09:10:00,09:10:00,10000,Flash Flood,MISSISSIPPI,,GALLMAN,31.91,-90.46,"Heavy rain led to flash flooding along the MS Highway 28 corridor. Dentville Road near South Raymond Road was flooded, and parts of MS Highway 28 were flooded."
2024,January,24,2024-01-24 09:55:00,09:55:00,1000,Flash Flood,MISSISSIPPI,,SHADY GROVE,31.88,-90.31,Parts of Hwy 28 were flooded.
2024,January,24,2024-01-24 10:05:00,10:05:00,15000,Flash Flood,MISSISSIPPI,,GEORGETOWN,31.877,-90.175,Widespread flooding occurred in the Georgetown area.
2024,January,24,2024-01-24 12:09:00,12:09:00,1000,Flood,MISSISSIPPI,,HAZLEHURST,31.87,-90.4,"Lake Hazle banks were overtopped on the south shore, putting water across Lake Hazle Drive."
2024,January,24,2024-01-24 09:50:00,09:50:00,25000,Flash Flood,MISSISSIPPI,,GEORGETOWN,31.8647,-90.1586,Widespread flash flooding in and around town with 4 to 6 inches of depth in most areas.
2024,January,24,2024-01-24 20:00:00,20:00:00,5000,Flood,MISSISSIPPI,,TILLMAN,31.8615,-90.9175,Portions of Pattison-Tillman Road were flooded and closed due to runoff from earlier heavy rainfall.
2024,January,24,2024-01-24 13:00:00,13:00:00,1000,Flash Flood,MISSISSIPPI,,TILLMAN,31.84,-90.91,Portions of Pattison Tillman Road were flooded and closed.
2024,February,12,2024-02-12 00:46:00,00:46:00,150000,Hail,MISSISSIPPI,,ERRATA,31.77,-89.1,Hail up to the size of quarters fell north of Laruel.
2024,January,25,2024-01-25 08:53:00,08:53:00,5000,Thunderstorm Wind,MISSISSIPPI,,MARTINSVILLE,31.75,-90.44,Trees were blown down on Interstate 55 between mile marker 52 and 53.
2024,January,24,2024-01-24 14:06:00,14:06:00,1000,Flood,MISSISSIPPI,,HOY,31.74,-89.15,Creeks and fields were flooding.
2024,January,24,2024-01-24 09:10:00,09:10:00,1000,Flash Flood,MISSISSIPPI,,PEETSVILLE,31.72,-90.49,Sylvarena Road at Lott Smith Rd was flooded.
2024,January,24,2024-01-24 13:10:00,13:10:00,25000,Flash Flood,MISSISSIPPI,,CASEYVILLE,31.69,-90.73,Multiple rural roads were flooded in northwest Lincoln County as numerous creeks overspread their banks.
2024,January,25,2024-01-25 10:11:00,10:11:00,1000,Thunderstorm Wind,MISSISSIPPI,,HOT COFFEE,31.69,-89.46,A tree was blown down on US Highway 84.
2024,January,24,2024-01-24 10:30:00,10:30:00,5000,Flash Flood,MISSISSIPPI,,SONTAG,31.65,-90.2,A few roads were flooded in Sontag.
2024,January,8,2024-01-08 20:15:00,20:15:00,10000,Lightning,ALABAMA,,FRANKVILLE,31.65,-88.15,Lightning struck a house in Frankville and resulted in a house fire.
2024,January,24,2024-01-24 08:45:00,08:45:00,100000,Flash Flood,MISSISSIPPI,,HAMBURG,31.6,-91.14,"With rainfall totals of over 7 inches in a 2 to 3 hour period, flash flooding affected roads and a few structures in areas of Franklin County in and around the Roxie areas. A culvert and section of Seale Road washed out."
2024,January,9,2024-01-09 10:37:00,10:37:00,10000,Thunderstorm Wind,GEORGIA,,ALBANY,31.58,-84.18,A tree fell on a vacant home in Dougherty county.
2024,January,8,2024-01-08 22:25:00,22:25:00,10000,Flash Flood,MISSISSIPPI,,UNION HALL,31.57,-90.43,Multiple roads flooded in Brookhaven.
2024,January,9,2024-01-09 11:05:00,11:05:00,4000,Thunderstorm Wind,GEORGIA,,SYLVESTER,31.54,-83.84,Power lines were blown down in Sylvester at West Crockett Street and South Livingston Street.
2024,January,24,2024-01-24 10:00:00,10:00:00,25000,Flash Flood,MISSISSIPPI,,KIRBY,31.53,-91.02,A section of Seale road was washed out near a culvert in Roxie.
2024,February,12,2024-02-12 00:21:00,00:21:00,500000,Hail,MISSISSIPPI,,WEST LINCOLN,31.49,-90.57,Hail up to the size of half dollars fell in a swath from southwestern Lincoln County to to the north side of Brookhaven.
2024,January,24,2024-01-24 08:45:00,08:45:00,35000,Flash Flood,MISSISSIPPI,,MEADVILLE,31.4869,-90.9229,"An area near the intersection of US Highway 84 and Main Street was flooded, and floodwaters entered a nearby home. Water flowed over McNair Road near Meadville."
2024,January,24,2024-01-24 08:16:00,08:16:00,1000,Flash Flood,MISSISSIPPI,,MEADVILLE,31.48,-90.92,Overflowing ditches and flooded fields resulted in water flowing over McNair Road near Meadville.
2024,January,25,2024-01-25 09:12:00,09:12:00,1000,Thunderstorm Wind,MISSISSIPPI,,LAMBERTS STORE,31.48,-90.2,A tree was blown down on Forrest Grove Road.
2024,January,25,2024-01-25 09:56:00,09:56:00,2000,Thunderstorm Wind,MISSISSIPPI,,MELBA,31.45,-89.65,Trees and power lines were blown down on Broom Road.
2024,January,25,2024-01-25 09:57:00,09:57:00,1000,Thunderstorm Wind,MISSISSIPPI,,MELBA,31.45,-89.65,A power line was blown down in Melba.
2024,January,9,2024-01-09 09:51:00,09:51:00,50000,Tornado,GEORGIA,EF1,ARLINGTON,31.435,-84.689,"This is a continuation of the EF2 tornado from Early county.  The Calhoun county portion of the track is rated as EF1.  The tornado touched down in a heavily wooded area along Daniels road in Early County causing minor damage to trees. The tornado travelled north and intensified as it crossed agricultural fields and Clower Road where it toppled several center pivot irrigation systems. An unreinforced concrete block home was also destroyed along this road in Early county, consistent with an EF-2 rating. EF-2 damage was also noted just to the northeast along Highway 45 where two homes were badly damaged. An older two story home was shifted off its foundation several feet. Another newer brick home suffered significant roof damage. The intensity peaked at this location with an estimated maximum wind speed of 120 mph. Tree damage continued along the track to the northeast across Highway 216 and Nantze Spring Road before the tornado moved into Calhoun County. The tornado continued through wooded portions of Calhoun County, causing EF-1 consistent damage to trees. Damage was also noted to a railroad crossing gate along State Road 82. The tornado continued northeast through Calhoun County across Boggy Creek Road and Highway 37. The tornado crossed Highway 234 causing roof damage to a home before damaging a double-wide manufactured home on County Road 120. The tornado dissipated in a rural area just northeast of Highway 55. Thanks to Early and Calhoun County Emergency Management for assistance with this survey."
2024,January,9,2024-01-09 00:48:00,00:48:00,15000,Thunderstorm Wind,MISSISSIPPI,,RAWLS SPGS,31.38,-89.38,A tree fell onto a house on Rawls Springs Road.
2024,January,9,2024-01-09 09:46:00,09:46:00,326000,Tornado,GEORGIA,EF2,ROWENA,31.3785,-84.7285,"The tornado touched down in a heavily wooded area along Daniels road in Early County causing minor damage to trees. The tornado travelled north and intensified as it crossed agricultural fields and Clower Road where it toppled several center pivot irrigation systems. An unreinforced concrete block home was also destroyed along this road in Early county, consistent with an EF-2 rating. EF-2 damage was also noted just to the northeast along Highway 45 where two homes were badly damaged. An older two story home was shifted off its foundation several feet. Another newer brick home suffered significant roof damage. The intensity peaked at this location with an estimated maximum wind speed of 120 mph. Tree damage continued along the track to the northeast across Highway 216 and Nantze Spring Road before the tornado moved into Calhoun County. The tornado continued through wooded portions of Calhoun County, causing EF-1 consistent damage to trees. Damage was also noted to a railroad crossing gate along State Road 82. The tornado continued northeast through Calhoun County across Boggy Creek Road and Highway 37. The tornado crossed Highway 234 causing roof damage to a home before damaging a double-wide manufactured home on County Road 120. The tornado dissipated in a rural area just northeast of Highway 55. Thanks to Early and Calhoun County Emergency Management for assistance with this survey. In Early county, seven buildings were damaged for a total market loss of $326,523.  This consisted of six single family homes and one mobile home."
2024,February,11,2024-02-11 16:40:00,16:40:00,1000,Thunderstorm Wind,LOUISIANA,,MALLIN,31.35,-92.43,Tree downed in Pineville from a thunderstorm.
2024,January,9,2024-01-09 00:55:00,00:55:00,15000,Thunderstorm Wind,MISSISSIPPI,,HATTIESBURG,31.337,-89.3,A tree was blown on a house on 8th Street.
2024,January,25,2024-01-25 17:06:00,17:06:00,10000,Thunderstorm Wind,ALABAMA,,GRIMES,31.305,-85.4479,A storm chaser shared pictures of roof sheet metal blown off a peanut mill structure near 1496 CR-112 from apparent straight line winds.
2024,January,9,2024-01-09 11:56:00,11:56:00,1000,Thunderstorm Wind,GEORGIA,,STAUNTON,31.3,-83.47,A tree landed on the corner of an outbuilding on Darden Road with minor damage to the corner of it.
2024,January,9,2024-01-09 09:30:00,09:30:00,5000,Thunderstorm Wind,GEORGIA,,HILTON,31.29,-85.07,Train cars were blown over in the Hilton area.
2024,January,24,2024-01-24 12:45:00,12:45:00,75000,Flash Flood,MISSISSIPPI,,COLUMBIA,31.27,-89.85,"Flood prone roads were covered with 4 to 8 inches of water, and other roads were closed with cars stalled in floodwaters."
2024,February,11,2024-02-11 23:51:00,23:51:00,750000,Hail,MISSISSIPPI,,SUMBAX,31.24,-89.92,Hail up to the size of of golf balls fell in a swath from near Foxworth to north of Columbia.
2024,February,12,2024-02-12 09:04:00,09:04:00,100000,Flash Flood,ALABAMA,,ENON,31.2011,-85.2539,Water entered a few homes on Academy Drive in Ashford.
2024,January,9,2024-01-09 08:15:00,08:15:00,10000,Thunderstorm Wind,ALABAMA,,ASHFORD,31.18,-85.23,Roof damage was reported in Ashford.
2024,January,9,2024-01-09 08:12:00,08:12:00,50000,Thunderstorm Wind,GEORGIA,,COLQUITT,31.17,-84.73,A tree was blown down onto a home in Colquitt.
2024,January,9,2024-01-09 07:52:00,07:52:00,10000,Thunderstorm Wind,ALABAMA,,TAYLOR,31.16,-85.46,Damage occurred to privacy fences in two backyards in the Taylor area.
2024,January,24,2024-01-24 08:30:00,08:30:00,100000,Flash Flood,MISSISSIPPI,,LESSLEY,31.15,-91.47,"Two roads near the Percy Creek collapsed due to flooding from heavy rainfall. Several homes were surrounded by and/or inundated by high water. A team compromised of MEMA, law enforcement, Wildlife and Fisheries, county workers and the public successfully rescued everyone in the area and got them to safety."
2024,January,9,2024-01-09 05:53:00,05:53:00,100000,Tornado,ALABAMA,EF1,MEMPHIS,31.135,-85.3554,"A tornado touched down near Sowell Road west of Willie Varnum Road, causing damage to trees and a farm building. The tornado continue northeast, crossing Willie Varnum Road, causing significant tree damage, supportive of an EF-1 rating with max winds estimated near 90 mph. The tornado also damaged the roofs of several homes along Willie Varnum Road before dissipating before reaching Cottonwood Road. Thanks to Houston County, Alabama Emergency Management for assistance with this survey."
2024,January,9,2024-01-09 00:15:00,00:15:00,10000,Thunderstorm Wind,MISSISSIPPI,,PURVIS,31.13,-89.42,"During a period of continued heavy rain, multiple trees were blown down across Lamar County."
2024,February,11,2024-02-11 22:43:00,22:43:00,200000,Hail,MISSISSIPPI,,PICKWICK,31.12,-89.87,Hail up to the size of golf balls fell near the Hurricane Creek area near Sandy Hook.
2024,January,25,2024-01-25 10:48:00,10:48:00,2000,Thunderstorm Wind,MISSISSIPPI,,ROCK HILL,31.12,-89.29,Trees were blown down on JC Burt Road.
2024,February,12,2024-02-12 09:30:00,09:30:00,25000,Flash Flood,ALABAMA,,MEMPHIS,31.1168,-85.3753,A paved road washed out when the drainage pipe broke loose under the road along Hodgesville Road near Hooper Cherry Road.
2024,January,9,2024-01-09 07:45:00,07:45:00,10000,Thunderstorm Wind,ALABAMA,,SLOCOMB,31.1,-85.59,Roof damage to a home in Slocomb was reported.
2024,January,25,2024-01-25 16:39:00,16:39:00,10000,Thunderstorm Wind,ALABAMA,,OAK GROVE,31.0859,-85.7724,Pictures and videos of damage to a couple of buildings in Oak Grove were relayed by local media.
2024,January,24,2024-01-24 07:32:00,07:32:00,5000,Flash Flood,LOUISIANA,,MANSURA,31.0858,-92.0569,Cars were flooded in Mansura during heavy rain. At least one truck stalled in Hessmer.
2024,January,25,2024-01-25 10:41:00,10:41:00,1000,Thunderstorm Wind,MISSISSIPPI,,TALOWAH,31.08,-89.42,A tree was blown down on Highway 11.
2024,January,25,2024-01-25 10:52:00,10:52:00,2000,Thunderstorm Wind,MISSISSIPPI,,BROOKLYN,31.06,-89.2,Power lines were blown down on Rudolph Road.
2024,January,8,2024-01-08 15:30:00,15:30:00,200000,Hail,MISSISSIPPI,,BROOKLYN,31.04,-89.18,Golf ball sized hail fell near Brooklyn.
2024,January,9,2024-01-09 09:40:00,09:40:00,100000,Thunderstorm Wind,GEORGIA,,DONALSONVILLE,31.04,-84.87,Two homes were damaged by trees along with damage to barns and sheds in Seminole county.
2024,January,9,2024-01-09 07:23:00,07:23:00,10000,Thunderstorm Wind,ALABAMA,,GENEVA,31.03,-85.87,Dozens of trees and power lines were blown down in Geneva county.
2024,January,9,2024-01-09 10:44:00,10:44:00,3000,Thunderstorm Wind,GEORGIA,,COOLIDGE,31.01,-83.85,Tree limbs were blown down with shingles blown off.
2024,January,9,2024-01-09 08:03:00,08:03:00,6000000,Tornado,ALABAMA,EF2,MADRID,30.998,-85.403,"This is a continuation of the Jackson county tornado. The Houston county portion of the tornado is rated EF2 with max winds estimated at 130 mph. This tornado touched down in a swampy area, just east of Holmes Creek in northwest Jackson County. The tornado initially uprooted and snapped several softwood and hardwood trees, along Hickshill Road and in addition, it damaged an outbuilding there. The tornado continued northeast, damaging more hardwood and softwood trees along Piano Road. The first structure to be impacted by this tornado was a double-wide manufactured home on the northern side of Piano Road. Additional softwood and hardwood trees were snapped and uprooted along Danford Bay Road. Tree damage continued along Orchid Road, Damascus Church Road and Layton Road as the tornado continued to progress northeastward. An outbuilding was damaged along Orchid Road, and a single-family home suffered significant roof damage along Layton Road. The tornado then destroyed two ninety foot, seventy-year-old concrete silos. Damage was found along the entire length of Everett Road which was composed of the snapping and uprooting of trees, along with damage to an outbuilding and a mobile home succumbing to window damage. More trees were damaged along Heislar Road and Peanut Road as the tornado continued its northeastward trek. A single-family home on Peanut Road suffered significant roof damage. When the tornado reached Shiloh Church Loop, a single-family home suffered significant roof damage. The tornado continued to move northeast across Highway 2 where more softwood and hardwood trees were uprooted and snapped. Most of the damage to this point is classified as EF-1. Before the tornado crossed into Alabama, it damaged the roof of a small business on US-231. After crossing into Houston County Alabama, the tornado produced a continuous swath of damage on either side of State Line Road all the way towards the city of Cottonwood. This is also consistent of EF-1 damage. The first instance of EF-2 damage was when the tornado approached Cottonwood proper, along Ramer Loop rolling a single-wide mobile home, destroying it, despite it being well strapped.   As the tornado moved through downtown Cottonwood, numerous small businesses sustained damage, ranging from blown out windows, roof damage and in one case the failure of the front-facing brick facade. Additional EF-2 damage occurred when the tornado removed the entire roof of a large two-story home. The tornado continued its northeastward jog, leaving Cottonwood proper, and commenced to destroy a two-story Moose Lodge that was composed of cinder-blocks resulting in another instance of EF-2 damage. The most significant tree damage noted on this survey occurred when the tornado paralleled Dyers Road, thus snapping numerous hardwood and softwood trees. The most significant damage along this northeastward path occurred on September Road where a double-wide home was completely destroyed, and resulted in one fatality. As the tornado continued to move northeast to across Whitaker Road and Creek Church Road, EF-1 tree damage was noted. The tornado caused mainly EF-0 damage to softwood and hardwood trees along Green Frog Road and Ed Tolar Road. One last structural damage occurred to a single-family home where it caused significant roof damage before lifting near the Chattahoochee River. In summary, while most damage was EF-1, there were instances of EF-2 damage with the max wind of 130 mph. In addition to the one fatality, there were also ten direct injuries from the tornado and an additional six indirect injuries during the response phase of the disaster, all in the Cottonwood area. Thanks to Houston County and Jackson County Emergency Management for assistance with this damage survey."
